numero_de_cliente,Predicted
100575761,0
146456971,0
33754481,0
96041811,0
50658681,0
89544081,0
142953041,0
56606171,0
99480361,0
50746051,0
105957041,0
144479801,0
112300501,0
131972941,0
76793121,0
118278221,0
144560501,0
102498841,0
155816751,0
101661221,0
116996731,0
106182481,0
75362741,0
72066241,0
30010141,0
172344391,0
64984641,0
58406261,0
52383161,0
64202461,0
30658161,0
77413601,0
121774961,0
57467821,0
73509901,0
170291951,0
74343421,0
135135691,0
59734711,0
95875491,0
105829491,0
117063751,0
159104241,0
102706211,0
96710891,0
167097561,0
136612041,0
94881611,0
127159981,0
36640561,0
102206961,0
80589691,0
123841021,0
60557651,0
111398551,0
172382401,0
131639661,0
124276881,0
102392931,0
32269891,0
72749061,0
86164831,0
60371211,0
38235391,0
114292761,0
79325511,0
121329921,0
168942041,0
115609511,0
40619241,0
120520021,0
65956591,0
137466091,0
56663651,0
128817791,0
133393961,0
33586821,0
29304511,0
38507561,0
102203281,0
182601381,0
107486131,0
168888181,0
171190451,0
91391951,0
87507661,0
37056481,0
73175271,0
171869881,0
82321711,0
122761121,0
69787721,0
74665361,0
37713331,0
99923231,0
130460801,0
106116221,0
58189881,0
102808441,0
131138831,0
94032471,0
98557241,0
134245501,0
51008281,0
133366361,0
107996901,0
74484891,0
101345131,0
171995791,0
31720701,0
56260311,0
73758911,0
56356751,0
154404911,0
69884151,0
99452231,0
37033261,0
120538791,0
103550381,0
123265341,0
33547521,0
123628151,0
57118691,0
41714761,0
126266571,0
81375551,0
34904741,0
128781471,0
57549171,0
112062251,0
168713911,0
80661501,0
99312171,0
89590221,0
145351451,0
125076191,0
92831101,0
86597181,0
103607111,0
40521051,0
53009371,0
144733371,0
130908881,0
39446761,0
36915011,0
36841681,0
80878001,0
40892811,0
58759661,0
72909831,0
57656011,0
97047501,0
134152341,0
72473331,0
78374091,0
84343041,0
105443871,0
64383631,0
56519151,0
146684521,0
66997251,0
166396901,0
57841981,0
56791841,0
145546251,0
77966011,0
82762601,0
57239691,0
96596501,0
72052031,0
103135051,0
80423371,0
78195491,0
106017861,0
40728481,0
92926371,0
54968301,0
67285681,0
100992731,0
31658651,0
115011781,0
122681701,0
133179921,0
38938561,0
41485511,0
135301251,0
89448521,0
72142091,0
64550011,0
109361841,0
32053691,0
71506351,0
69059631,0
122852641,0
108621831,0
97081011,0
57572851,0
36868051,0
82918451,0
57757421,0
34218701,0
51566361,0
127677591,0
133014541,0
132236631,0
81714271,0
88259551,0
93994931,0
118222491,0
103242831,0
171912861,0
66771811,0
81151341,0
59840441,0
107149051,0
109342021,0
135706231,0
154030221,0
99492991,0
39725071,0
34756841,0
86643201,0
89525251,0
64406791,0
36346231,0
34662921,0
127425771,0
111489021,0
110102271,0
89073601,0
34087121,0
81281981,0
144315641,0
75866961,0
157767491,0
66981231,0
138641261,0
31540811,0
90258421,0
103378801,0
129568041,0
73497731,0
102903121,0
136946551,0
74063941,0
68671261,0
86131261,0
135210551,0
39268861,0
97588921,0
77132951,0
88438561,0
31819241,0
62543301,0
85288961,0
95055771,0
38874991,0
115728811,0
54042901,0
59543071,0
84317541,0
66687951,0
90358011,0
58998381,0
140191231,0
100405701,0
53629091,0
77689571,0
86839931,0
85251711,0
167347101,0
113156191,0
158688621,0
35158021,0
99111931,0
40072911,0
103048091,0
121782441,0
126207211,0
126195691,0
82260891,0
105602351,0
121008161,0
107853041,0
69909591,0
68542841,0
87434621,0
168753851,0
110319231,0
126623941,0
105542531,0
34971581,0
31532041,0
124136581,0
51243311,0
88744881,0
65724421,0
146793531,0
52790361,0
35561831,0
174131271,0
79092001,0
96428251,0
91484001,0
126403591,0
112639451,0
127057051,0
71663841,0
128542051,0
34795441,0
125009701,0
61279241,0
88019431,0
85835991,0
58341701,0
112181021,0
68359911,0
39639571,0
66653501,0
32122751,0
110057531,0
86768231,0
94987401,0
59910911,0
76176561,0
69205891,0
103112301,0
38132641,0
64901891,0
95239161,0
58985631,0
67429541,0
98357941,0
185887411,0
86499691,0
58509191,0
136480221,0
69935791,0
38600601,0
160754511,0
101980471,0
86177231,0
119290641,0
78508011,0
89618701,0
86717411,0
99708261,0
95258581,0
38725111,0
95206821,0
103046101,0
124817651,0
144836411,0
131611181,0
162680981,0
116483101,0
30934721,0
105950311,0
90201751,0
51423141,0
134613521,0
68600091,0
78548651,0
106569621,0
52278711,0
143468491,0
178585511,0
100739271,0
37196481,0
55943111,0
146295331,0
65553131,0
88002001,0
95901811,0
87726151,0
155365981,0
145722161,0
168571161,0
140789141,0
93307021,0
31023781,0
81347831,0
109379561,0
55289241,0
73956691,0
31165541,0
31194491,0
72448531,0
82402121,0
116428421,0
67539431,0
87931471,0
113148001,0
57580921,0
32409601,0
88646751,0
55803811,0
89270971,0
174214081,0
116715441,0
30597521,0
38761071,0
51056581,0
56104871,0
73417151,0
145291101,0
71626121,0
129348501,0
56870851,0
81761351,0
123851781,0
116326781,0
115753081,0
122324151,0
106147801,0
36181431,0
85920791,0
84687431,0
76297381,0
75598071,0
105540011,0
124365711,0
114346271,0
40022211,0
78933631,0
134500181,0
141220201,0
104024311,0
56698101,0
80648871,0
134395621,0
75814561,0
95341271,0
36235351,0
106556411,0
40703921,0
66960701,0
185451201,0
143977391,0
91639031,0
116908431,0
112801331,0
79709671,0
48908121,0
41046381,0
77700741,0
118025991,0
157354441,0
35791481,0
40750761,0
66055891,0
108243631,0
73454051,0
91255981,0
145382041,0
50679151,0
50971141,0
90816271,0
31780351,0
32974761,0
98997601,0
57183781,0
78004611,0
34220281,0
102059301,0
128514801,0
168459751,0
170815001,0
33012071,0
103214701,0
73075211,0
71403891,0
61665681,0
91804711,0
117784471,0
59353711,0
64351291,0
122270291,0
170911381,0
74980921,0
128165261,0
94064931,0
99517961,0
54703731,0
29932941,0
107607541,0
75030221,0
39172251,0
114584991,0
57655371,0
111232001,0
95624551,0
55189471,0
37014081,0
66533561,0
71479741,0
91466631,0
54472561,0
91185571,0
40164081,0
127646421,0
79485571,0
112309151,0
146733291,0
107336421,0
100210901,0
100382831,0
109919051,0
144464771,0
33958051,0
144324061,0
41230481,0
143120651,0
106406111,0
81522691,0
63740051,0
174435311,0
72476191,0
93055901,0
65393771,0
125533981,0
93736031,0
70783881,0
98980761,0
141213941,0
93856561,0
146255271,0
131706791,0
128149821,0
85282061,0
146529721,0
72062151,0
67753291,0
170370261,0
31910291,0
101414551,0
82125041,0
41527911,0
74365531,0
156107631,0
139463091,0
96512521,0
68687461,0
83528171,0
131169061,0
106002011,0
72975851,0
94570611,0
52076601,0
110010221,0
102304101,0
80965371,0
87104031,0
83565421,0
70543461,0
103469501,0
60484021,0
78522571,0
51261501,0
67992481,0
89836661,0
72069051,0
64704631,0
132346751,0
55982591,0
56989741,0
56106511,0
30012711,0
97771141,0
104709001,0
75934861,0
40976091,0
60547651,0
133976081,0
85175281,0
40767081,0
96126081,0
145797021,0
174342091,0
94517801,0
71522491,0
85049951,0
71506931,0
39566941,0
111790311,0
113914511,0
86644311,0
102010291,0
31015891,0
83436351,0
102198891,0
145942401,0
90719831,0
81250521,0
100442251,0
171812161,0
96740891,0
136793681,0
67856981,0
94684881,0
107096711,0
84922351,0
130341971,0
129995881,0
35653001,0
34401511,0
88303471,0
70672121,0
141800971,0
120571541,0
41408731,0
117173521,0
77323831,0
74412491,0
67794871,0
55494681,0
130372501,0
110155371,0
66675201,0
125514681,0
117157851,0
35789261,0
133626191,0
77079791,0
57258521,0
58131231,0
115442901,0
63160101,0
37432861,0
63614671,0
127058341,0
51077521,0
40610001,0
114126621,0
64968501,0
62626931,0
73861951,0
131026841,0
136591801,0
144826591,0
68214001,0
102155851,0
71746061,0
94019721,0
50923191,0
93609071,0
92288401,0
69746311,0
29542701,0
53374641,0
134473981,0
37288121,0
74270261,0
91160251,0
110541631,0
75693331,0
110107121,0
113045311,0
64393341,0
128473981,0
75390521,0
99628781,0
78465611,0
102823001,0
121171201,0
97447161,0
120863711,0
145013081,0
99290181,0
93822821,0
87565851,0
69906901,0
97256981,0
66061971,0
107987311,0
41574991,0
29289361,0
158662421,0
83518811,0
59257801,0
34717601,0
143744991,0
113367481,0
69243321,0
38701011,0
36736181,0
35134451,0
122209351,0
55698311,0
78271981,0
127009391,0
103670851,0
98487181,0
60505601,0
181698791,0
121292201,0
88399731,0
74440031,0
122335731,0
69779241,0
108615981,0
52515501,0
85088901,0
70069711,0
99999261,0
169668311,0
50539731,0
57012201,0
121177521,0
56775471,0
114777041,0
144565821,0
118634021,0
37847841,0
112855951,0
94722311,0
74457051,0
69944151,0
148882111,0
75081681,0
96094501,0
72473911,0
114344341,0
121011141,0
134432051,0
41007841,0
80174711,0
118483141,0
132826931,0
107693041,0
137916041,0
68482251,0
66839531,0
165029271,0
35253401,0
75751051,0
32769081,0
71973321,0
67831541,0
166670181,0
128989251,0
39866591,0
68269791,0
39728401,0
115378281,0
90705271,0
39199091,0
68325291,0
74517171,0
66000101,0
38482411,0
37561341,0
136301391,0
102756331,0
39338691,0
126278441,0
170000191,0
131467841,0
129027911,0
53644411,0
157357131,0
77572141,0
70721071,0
79271941,0
100664591,0
73764931,0
142133611,0
87377311,0
92656711,0
37241921,0
102242811,0
73753941,0
29643171,0
119172741,0
142186421,0
35515631,0
137996391,0
69851231,0
138249851,0
121103541,0
56039021,0
98472681,0
56373591,0
66714151,0
40431221,0
122353861,0
69152851,0
83279331,0
112950511,0
80861741,0
71322311,0
70162641,0
56440781,0
33014411,0
54644961,0
186221921,0
36843201,0
91537391,0
116059991,0
119093151,0
59063641,0
134207311,0
106995831,0
109043121,0
37427011,0
71228741,0
102693581,0
74960921,0
67675221,0
78289701,0
102637381,0
110175191,0
56273001,0
104881871,0
82973771,0
114878681,0
126330781,0
133820051,0
39949171,0
116225201,0
37903691,0
86763851,0
79719031,0
79374461,0
84878371,0
108110531,0
83240561,0
106604421,0
39659511,0
34477421,0
82009251,0
78479591,0
51192491,0
95892981,0
67321821,0
103060141,0
94385461,0
83604781,0
95697651,0
77711271,0
59499151,0
52038591,0
83880751,0
64903001,0
141868691,0
91338211,0
37097941,0
60818181,0
95728471,0
129249841,0
41585401,0
73819261,0
129999861,0
98608001,0
33247101,0
70569841,0
41383521,0
168831161,0
126354171,0
54292031,0
87700241,0
100553011,0
76494401,0
69999011,0
56896641,0
78781231,0
58427611,0
137382291,0
53547921,0
30484301,0
144705241,0
108428901,0
107820351,0
111761421,0
35664231,0
33220551,0
69380281,0
78846731,0
79851371,0
140281351,0
57140971,0
81187711,0
139272791,0
91842661,0
50914301,0
83172721,0
123492771,0
86450861,0
103508801,0
40145721,0
79674171,0
90151691,0
138136981,0
133222671,0
70584051,0
74932381,0
79944061,0
112553431,0
38908681,0
186719241,0
97218031,0
121112371,0
87986151,0
55820711,0
109500561,0
80657291,0
152413291,0
93991241,0
135799681,0
74826181,0
36375701,0
32065851,0
97203531,0
73750491,0
79988101,0
101545721,0
92016761,0
50841781,0
65705471,0
88023171,0
76126151,0
132153701,0
56236511,0
50606401,0
110147651,0
84277251,0
178460361,0
67984001,0
99151701,0
67324861,0
124945841,0
55254971,0
103275291,0
106359621,0
138259441,0
105855461,0
131427491,0
74548631,0
105509661,0
182642901,0
66568941,0
29749721,0
110447831,0
141175931,0
98671571,0
50861551,0
96637731,0
136840231,0
29734111,0
85951021,0
78960301,0
33512021,0
94400491,0
97842491,0
112953551,0
30609101,0
51194951,0
55327371,0
65320671,0
36192311,0
178896511,0
142010391,0
34253321,0
29201701,0
99970251,0
130330391,0
85881841,0
103603541,0
51075241,0
171991111,0
182682201,0
40892991,0
104483441,0
84323211,0
129121541,0
157947731,0
92416591,0
123479731,0
168947361,0
55811241,0
111456801,0
105235971,0
67634111,0
71607051,0
64990781,0
84060931,0
95208751,0
65002011,0
71527461,0
40052331,0
29710311,0
31124431,0
128195611,0
137433341,0
69310221,0
51038221,0
60681921,0
59825591,0
109664771,0
84838721,0
67691771,0
107064081,0
109616411,0
132357451,0
73198901,0
103190841,0
95067461,0
102737031,0
57688881,0
90542751,0
35039651,0
112487521,0
83486061,0
170688921,0
40394851,0
98909941,0
97544941,0
80222901,0
107694441,0
118256991,0
123025451,0
169235911,0
121506651,0
51439281,0
89039681,0
128629831,0
145707541,0
99064151,0
35706451,0
80973501,0
58591121,0
119494501,0
171110041,0
155171711,0
73583761,0
120538911,0
108362411,0
129047911,0
87686731,0
104687831,0
167641841,0
110974741,0
55994281,0
29981541,0
81371051,0
29286091,0
82528321,0
116999541,0
37239991,0
64245091,0
143233811,0
89569401,0
31506481,0
105578901,0
104647951,0
75997841,0
37820531,0
33318041,0
126566691,0
144487521,0
75001621,0
67622941,0
71897411,0
123437041,0
69860061,0
97275751,0
31656371,0
119854221,0
157411931,0
127880461,0
56746811,0
40975211,0
54435891,0
69110221,0
32797271,0
117476801,0
38235041,0
56497921,0
40596201,0
96311991,0
37036711,0
136324141,0
111358901,0
52966331,0
69354841,0
64492761,0
85163171,0
106884251,0
81009811,0
74179271,0
34677251,0
108905691,0
64814341,0
115940631,0
55644981,0
156831271,0
60677071,0
134530651,0
69163141,0
107537771,0
57220511,0
112174181,0
163095961,0
93784221,0
119605091,0
146752591,0
67979321,0
171946021,0
83071551,0
33473951,0
90180521,0
68175461,0
53177911,0
143794461,0
54993211,0
53899971,0
118300441,0
100254121,0
121749341,0
68412721,0
155742071,0
79444171,0
57567061,0
40653451,0
73877861,0
76464871,0
171420631,0
98193201,0
118939111,0
142219341,0
33214821,0
80861271,0
85343641,0
109234941,0
97133411,0
114995231,0
60050041,0
75867431,0
66389641,0
112915481,0
117815051,0
154386491,0
143147551,0
66445491,0
34295601,0
67542351,0
73129011,0
130647711,0
84210991,0
59943781,0
75848891,0
89211791,0
131410241,0
97367741,0
75742981,0
95659171,0
37094081,0
68366751,0
78287421,0
55850421,0
91135751,0
90428251,0
83867941,0
104329581,0
65762491,0
94977111,0
94642251,0
171540981,0
70372581,0
171978831,0
40110341,0
170224991,0
130549111,0
51240211,0
74356351,0
51117051,0
73851891,0
112353131,0
73732711,0
126663591,0
142924911,0
64935281,0
181557911,0
112563601,0
101830521,0
114353231,0
136023491,0
75750471,0
144024641,0
91210951,0
135775181,0
87923521,0
73620191,0
162956131,0
111859961,0
111290131,0
92297411,0
55973991,0
110555491,0
114880671,0
86432381,0
78854041,0
75633271,0
73321531,0
130071791,0
85209081,0
56482421,0
141404941,0
61722001,0
85361481,0
138311491,0
41299081,0
88036391,0
87585271,0
112123011,0
116747141,0
141993431,0
32181291,0
41123811,0
181686741,0
181004041,0
67183631,0
100312831,0
87784511,0
82222941,0
77904371,0
99587961,0
74561381,0
156879171,0
75755731,0
95372031,0
54443611,0
170724181,0
107531161,0
39146231,0
41029421,0
113581341,0
152969911,0
80331031,0
32264041,0
91704471,0
129673071,0
118282081,0
119442981,0
56074341,0
77983611,0
76963011,0
143040061,0
57771451,0
132923721,0
58729541,0
33480381,0
40629061,0
91782781,0
115212781,0
129707691,0
105163221,0
33151251,0
58205321,0
146896571,0
145625491,0
68172421,0
127785431,0
114833121,0
122555851,0
157061921,0
30017391,0
113533391,0
36332021,0
55237661,0
110330521,0
69540461,0
112784191,0
62796001,0
64928321,0
81689301,0
76768151,0
75853161,0
98171851,0
60398581,0
77235121,0
59645641,0
185375181,0
54121501,0
74199851,0
60304661,0
104963741,0
68061891,0
102098011,0
38686101,0
81655561,0
106145581,0
138823781,0
137407491,0
98297181,0
86055411,0
78152621,0
145590291,0
178443051,0
68459561,0
98790871,0
117872951,0
70582061,0
59382421,0
56764121,0
81784681,0
33315991,0
99621651,0
68596701,0
104476071,0
153268981,0
107936491,0
47019661,0
122351051,0
118563431,0
66520931,0
127870111,0
113874861,0
38422351,0
93692581,0
68623951,0
102268371,0
124393721,0
59851671,0
29859841,0
82701661,0
161939911,0
56320081,0
37833161,0
109859631,0
55734221,0
77077981,0
139382271,0
64523051,0
60444081,0
171722041,0
72810351,0
75889711,0
145617191,0
91226041,0
32349601,0
63818361,0
56629441,0
91871611,0
115419861,0
102705801,0
89877421,0
103628101,0
171969001,0
50611601,0
77480151,0
73517441,0
119266371,0
133342911,0
72625611,0
68899981,0
116205371,0
89168571,0
31731461,0
103052481,0
59887931,0
62651321,0
185316461,0
74510151,0
38891951,0
109562841,0
109321431,0
77702031,0
36571671,0
56617161,0
86625891,0
101603091,0
56166161,0
40870941,0
29635041,0
98510571,0
36681381,0
131652171,0
110052211,0
152540021,0
104445431,0
29257551,0
56325461,0
55983991,0
59936061,0
57741101,0
146032051,0
99292111,0
38932421,0
85476921,0
124105531,0
182376171,0
78219761,0
126594411,0
69882341,0
74366231,0
87168941,0
100585761,0
101049511,0
156556471,0
132924301,0
38557681,0
90626851,0
37061331,0
33975131,0
102726801,0
69340401,0
97954601,0
56089201,0
122695091,0
110720991,0
70607211,0
63131851,0
144706881,0
175281291,0
96961301,0
115049211,0
93265501,0
93078071,0
113286721,0
81257191,0
36896591,0
172186611,0
31861111,0
99053451,0
163007831,0
112552551,0
130342441,0
107963041,0
106792141,0
155585281,0
68370731,0
101454901,0
68299911,0
141666061,0
94752781,0
90382751,0
186092681,0
63826841,0
90741061,0
69077121,0
171924441,0
72112971,0
69332681,0
140134621,0
64628611,0
142084311,0
114720841,0
32342001,0
56072651,0
157276721,0
157751001,0
52138181,0
101286301,0
30618861,0
57752331,0
60155301,0
144922851,0
82626101,0
71933141,0
58999081,0
97836581,0
131603811,0
140877911,0
69049051,0
83649691,0
67329891,0
80890101,0
85832481,0
76762071,0
57619461,0
144221841,0
168850931,0
39755541,0
182243071,0
64921421,0
75961351,0
74666531,0
59519791,0
84585091,0
57119041,0
87961301,0
58739601,0
41534521,0
58627611,0
64112281,0
156096291,0
118141611,0
123181361,0
81549531,0
55865101,0
94780501,0
157466901,0
53305401,0
90947381,0
125679891,0
82343821,0
157992351,0
41688441,0
107458061,0
153662031,0
92276821,0
118170791,0
47993601,0
51541271,0
66368471,0
140103281,0
174354021,0
57873561,0
55934051,0
121296411,0
67368491,0
71114531,0
75666141,0
32122991,0
110450401,0
99861831,0
115819631,0
107856961,0
75325551,0
36822031,0
72005191,0
102303811,0
119648601,0
121663961,0
71898461,0
113488361,0
75643041,0
82978801,0
66277411,0
110401751,0
67907331,0
39247631,0
158903711,0
138367571,0
32132231,0
53349551,0
85187561,0
34846671,0
89536301,0
68070431,0
168746661,0
68306051,0
30850041,0
88418211,0
56505521,0
99757441,0
79558731,0
62611671,0
116621171,0
95179981,0
68688631,0
128724451,0
119178061,0
66500811,0
96657731,0
91600731,0
68712841,0
153519981,0
102268541,0
59414291,0
90351291,0
91816991,0
125685741,0
84333331,0
122420991,0
69991351,0
83940341,0
65616291,0
106666411,0
85490021,0
83263541,0
105515511,0
126283471,0
123059431,0
54779701,0
103535761,0
102528901,0
106342601,0
105869081,0
170491721,0
92588001,0
124206761,0
70154571,0
65058971,0
145025481,0
134015731,0
67845571,0
102453931,0
97596871,0
73421361,0
115916301,0
115762911,0
40255491,0
30841151,0
123207381,0
118457231,0
155283991,0
152536451,0
55557021,0
168585781,0
169637551,0
153240151,0
73528141,0
152600721,0
101528761,0
39175061,0
51665541,0
145414551,0
98844441,0
54878591,0
83686181,0
57726661,0
51174361,0
31927251,0
38369781,0
96432641,0
32454921,0
107023261,0
132360491,0
39403951,0
99466851,0
102785981,0
34008231,0
156409921,0
75957961,0
74960981,0
156596711,0
96496791,0
53443471,0
37488361,0
174495431,0
51418231,0
61549481,0
70249771,0
37366661,0
155084691,0
78588131,0
67798851,0
142185191,0
100045631,0
66167941,0
59942431,0
69540751,0
30136631,0
138105691,0
79704231,0
50392181,0
38988621,0
112125761,0
65637461,0
75778771,0
36631791,0
61027191,0
30206281,0
142064781,0
69543211,0
99366091,0
158456511,0
51264951,0
92364191,0
67679721,0
68208211,0
109629451,0
38315451,0
100766001,0
70818441,0
95148111,0
55320531,0
110945621,0
126669501,0
64293161,0
119215081,0
158715521,0
35788151,0
50822311,0
138912141,0
103878521,0
120477211,0
120782951,0
116433391,0
65902261,0
77963961,0
64423111,0
55112631,0
155003871,0
182684951,0
72262911,0
35636861,0
39282251,0
135789681,0
75175251,0
55458721,0
56017381,0
133749761,0
77459921,0
142585901,0
40119871,0
29861891,0
56871381,0
170389381,0
56944421,0
51770811,0
72200281,0
56701901,0
96436731,0
66090861,0
94862311,0
101810991,0
70155911,0
86528461,0
99042341,0
128127071,0
77592141,0
67119071,0
103546521,0
125694741,0
90508721,0
101234081,0
185333191,0
174399871,0
119384151,0
36131901,0
83608461,0
154387661,0
61487261,0
158462181,0
30865831,0
103198501,0
144197101,0
32917621,0
107487361,0
110325431,0
170027561,0
68395411,0
146248721,0
55370181,0
100589331,0
126363471,0
139645961,0
29347901,0
33186281,0
88709441,0
83345361,0
54508171,0
118408631,0
30516701,0
71149971,0
114784581,0
33808811,0
170435111,0
85223931,0
54507941,0
32408021,0
38494401,0
72633211,0
162674551,0
129921141,0
120990851,0
54642621,0
102921601,0
170613011,0
72762341,0
33116981,0
57578351,0
54413491,0
64705861,0
29413051,0
75881291,0
30466051,0
58810191,0
52905801,0
87754921,0
95738881,0
37564731,0
121354891,0
132837931,0
58610011,0
55740481,0
128956971,0
38189661,0
127776481,0
118307581,0
80929811,0
73420011,0
69264081,0
70173341,0
126017791,0
38641011,0
95256241,0
99865981,0
162612031,0
102099771,0
62229671,0
93889431,0
82862251,0
88533471,0
132113471,0
77197341,0
184423171,0
122137831,0
96691121,0
117022581,0
144821091,0
56857281,0
70249191,0
104936431,0
110307651,0
82498321,0
132332831,0
106327691,0
80092781,0
114856401,0
74856881,0
129740671,0
123422361,0
170694361,0
140122401,0
72490111,0
99423461,0
33481901,0
112027221,0
31136361,0
88724001,0
84911761,0
163454801,0
29972831,0
103613071,0
53458211,0
126201361,0
70617791,0
126363821,0
126965821,0
80379391,0
64290061,0
103031191,0
57965611,0
30788691,0
97406401,0
112009031,0
53646521,0
118861041,0
170292131,0
77810741,0
90918431,0
96730541,0
137149421,0
99325851,0
55914691,0
181468261,0
95742681,0
119396901,0
87916211,0
178891831,0
64512291,0
125670881,0
92080331,0
46928491,0
92194071,0
68767461,0
78309761,0
101770521,0
179026161,0
72405141,0
140371181,0
60930171,0
91389791,0
114874701,0
140308601,0
116594501,0
34079341,0
162396821,0
33549801,0
71203011,0
112178101,0
58725161,0
88885411,0
30004521,0
136383961,0
127725191,0
181212461,0
54247641,0
127181381,0
126098201,0
159153601,0
39375761,0
29996981,0
56432071,0
78943051,0
122204321,0
58280121,0
152794821,0
75730121,0
30655121,0
100499091,0
53743891,0
126150311,0
56435641,0
162066701,0
115244241,0
68408101,0
69863921,0
144421671,0
60497301,0
39130031,0
78462041,0
69680581,0
30774601,0
76543821,0
69746841,0
107236831,0
35245391,0
89002841,0
59937811,0
104447421,0
101270861,0
70680891,0
72507011,0
74606881,0
32498901,0
32119891,0
31480751,0
71209501,0
85471661,0
54284251,0
41289371,0
94872311,0
70173221,0
64752761,0
109595121,0
57251151,0
79103111,0
75261921,0
30705881,0
71023181,0
162693731,0
129877461,0
39049501,0
85590901,0
70494281,0
51046931,0
105904231,0
52102041,0
95312441,0
38373171,0
87811121,0
141129031,0
110502391,0
29964991,0
146913121,0
100672141,0
73974121,0
37029691,0
140642941,0
38176381,0
90069881,0
70201881,0
80304481,0
78371341,0
119423861,0
113138351,0
34309461,0
41072351,0
180378001,0
84244381,0
58251701,0
40113441,0
39806941,0
122468011,0
131525741,0
112262311,0
99454801,0
34032441,0
75118821,0
79083691,0
95477941,0
87511931,0
119355671,0
119411171,0
78370641,0
122420471,0
119107771,0
91001771,0
71079671,0
33697231,0
66940411,0
134532231,0
97094291,0
175427611,0
55316201,0
140264101,0
133427061,0
35726451,0
97423711,0
88659911,0
88265161,0
134777151,0
101555661,0
108387851,0
170048031,0
114109891,0
80734781,0
39606591,0
72660991,0
93653051,0
73204101,0
63398821,0
74569741,0
75706201,0
112635711,0
90286961,0
110062031,0
162491741,0
137798141,0
93887091,0
120715051,0
172158191,0
64639311,0
60221851,0
72767781,0
143055791,0
31199341,0
68688751,0
38143051,0
113022621,0
67406441,0
78414791,0
124258691,0
68575591,0
89421561,0
138279671,0
52614741,0
146893061,0
82992021,0
79498031,0
64197141,0
99670711,0
107891991,0
59860031,0
128070171,0
40193381,0
31335021,0
117784701,0
124807181,0
120971021,0
112479801,0
58045961,0
114710901,0
76642941,0
59126511,0
102038831,0
73507851,0
127510801,0
54944261,0
171352381,0
105819431,0
54942511,0
73772241,0
58684691,0
31013431,0
68767581,0
152376801,0
118666241,0
40965621,0
94016741,0
168604961,0
161134871,0
101944501,0
116145431,0
102129361,0
29187961,0
56408331,0
69977781,0
84242861,0
108802771,0
130719291,0
129002591,0
112578691,0
40735731,0
57202611,0
98116531,0
107084081,0
53340491,0
56517161,0
145491691,0
60012841,0
29821421,0
60210101,0
128802821,0
92711981,0
104378411,0
72915381,0
134628721,0
96775571,0
133834501,0
112876941,0
168116001,0
74936181,0
77108041,0
79523061,0
154914221,0
83955081,0
57757591,0
137249831,0
123906641,0
128010401,0
123754001,0
83785541,0
71669221,0
120325631,0
63354901,0
139254781,0
62301191,0
40183561,0
83297231,0
33217221,0
58082691,0
70595161,0
89742501,0
76229661,0
30188681,0
124000561,0
32514811,0
60432031,0
34123671,0
56518331,0
77048741,0
94646811,0
57840401,0
112524831,0
121849641,0
72726141,0
97565821,0
171248111,0
66388351,0
130776891,0
131023391,0
79407441,0
79454991,0
72575081,0
39824431,0
96622171,0
86503551,0
75722631,0
132258091,0
128660361,0
58565741,0
105153691,0
99617611,0
72765441,0
169055321,0
65505411,0
105009361,0
128951711,0
113357071,0
32604811,0
69769651,0
75260401,0
69109811,0
161690551,0
128398891,0
57532271,0
144910801,0
70793821,0
52655501,0
29292171,0
61242341,0
31367361,0
95593501,0
117328261,0
71746761,0
144735181,0
92233721,0
60644611,0
131942821,0
82102061,0
34388241,0
91517511,0
133513671,0
50405811,0
74784311,0
102622761,0
55371171,0
54518351,0
94709331,0
36599741,0
55375911,0
159086171,0
78045191,0
40407191,0
105809961,0
106298681,0
117313701,0
112791211,0
108986401,0
35351241,0
86135881,0
123217621,0
142373911,0
135107331,0
41266681,0
115044651,0
83468811,0
75568651,0
179378331,0
34459001,0
32923531,0
33074471,0
30817581,0
81715971,0
70359951,0
128031811,0
64957331,0
83888881,0
169915921,0
30304241,0
78850941,0
86305301,0
140367961,0
140351181,0
123865001,0
65606581,0
30648921,0
75916261,0
69347651,0
135798221,0
69157121,0
156395651,0
124397581,0
110304961,0
88851081,0
70166381,0
134044971,0
79619671,0
137964991,0
55593981,0
39784371,0
91440781,0
179132541,0
40965741,0
120913131,0
92075181,0
102078251,0
111030241,0
58934521,0
75493331,0
39835421,0
55325911,0
106148741,0
52582751,0
120344051,0
60668761,0
153667351,0
136623791,0
179980331,0
125246141,0
35493231,0
139710461,0
74242781,0
141456231,0
72596841,0
69415431,0
86363081,0
32859901,0
112052191,0
55579541,0
170798691,0
174524081,0
76330601,0
68422721,0
37218821,0
104531631,0
116101631,0
59089671,0
124155531,0
135081011,0
109057451,0
31078931,0
158343761,0
117993071,0
175420941,0
114412821,0
77659511,0
70370421,0
91213061,0
104132441,0
157614561,0
40779301,0
30443771,0
126625701,0
56929741,0
103240551,0
119799011,0
31924971,0
75215081,0
64466561,0
152354401,0
40976851,0
54410391,0
95262261,0
78028291,0
69269871,0
110482101,0
96237431,0
56127911,0
102483111,0
146359661,0
152907041,0
78103381,0
57310921,0
31010571,0
88912021,0
171240741,0
77398691,0
77210671,0
71371491,0
61532291,0
33495351,0
50703711,0
60148461,0
53311131,0
153739811,0
81922931,0
67457731,0
105454571,0
29806391,0
95009451,0
70965751,0
73540951,0
110519701,0
86793611,0
